time,x,y,z,lat,lon,h,clock_bias_m,used_sats,pdop,gdop,east,north,up,horiz,three_d
2026-04-27T14:46:00,-2148744.0772,4426641.3920,4044656.1598,39.60860235,115.89248460,87.6838,0.8201,8,2.075,2.376,-0.6918,0.3520,0.0425,0.7762,0.7774
2026-04-27T14:46:30,-2148743.7335,4426641.0711,4044656.1939,39.60860511,115.89248263,87.3674,0.5532,8,2.077,2.377,-0.8609,0.6580,-0.2739,1.0836,1.1177
2026-04-27T14:47:00,-2148743.8391,4426641.1427,4044655.6564,39.60860074,115.89248337,87.1100,0.3384,8,2.078,2.378,-0.7972,0.1735,-0.5314,0.8159,0.9736
2026-04-27T14:47:30,-2148743.7508,4426640.9741,4044655.2472,39.60859900,115.89248331,86.7025,0.2930,8,2.079,2.380,-0.8030,-0.0205,-0.9389,0.8032,1.2356
2026-04-27T14:48:00,-2148743.7523,4426640.9542,4044656.1785,39.60860556,115.89248342,87.2830,0.5219,8,2.080,2.380,-0.7929,0.7080,-0.3583,1.0630,1.1218
2026-04-27T14:48:30,-2148743.6805,4426641.1567,4044655.7988,39.60860206,115.89248164,87.1571,0.5080,8,2.080,2.381,-0.9459,0.3193,-0.4842,0.9984,1.1096
2026-04-27T14:49:00,-2148743.8008,4426641.4993,4044656.2565,39.60860316,115.89248116,87.7268,0.8438,8,2.081,2.381,-0.9873,0.4420,0.0855,1.0817,1.0851
2026-04-27T14:49:30,-2148743.0415,4426640.8525,4044655.2962,39.60860174,115.89247649,86.4108,-0.1976,8,2.081,2.381,-1.3880,0.2845,-1.2305,1.4169,1.8766
2026-04-27T14:50:00,-2148743.2568,4426641.9596,4044655.6043,39.60859762,115.89247312,87.4470,0.8874,8,2.081,2.381,-1.6777,-0.1731,-0.1943,1.6866,1.6978
2026-04-27T14:50:30,-2148744.0416,4426641.6671,4044656.0056,39.60859995,115.89248283,87.7642,0.8571,8,2.081,2.380,-0.8439,0.0854,0.1229,0.8482,0.8571
2026-04-27T14:51:00,-2148743.7748,4426641.5462,4044656.2111,39.60860267,115.89248065,87.7216,0.8231,8,2.080,2.379,-1.0312,0.3873,0.0803,1.1015,1.1044
2026-04-27T14:51:30,-2148743.9435,4426641.8910,4044656.0739,39.60859951,115.89248066,87.9299,1.0268,8,2.079,2.378,-1.0300,0.0369,0.2886,1.0307,1.0703
2026-04-27T14:52:00,-2148743.6545,4426641.1498,4044655.9809,39.60860342,115.89248140,87.2597,0.5085,8,2.078,2.377,-0.9663,0.4708,-0.3816,1.0749,1.1406
2026-04-27T14:52:30,-2148743.7697,4426641.2077,4044655.6858,39.60860079,115.89248232,87.1504,0.4972,8,2.077,2.375,-0.8880,0.1782,-0.4910,0.9057,1.0302
2026-04-27T14:53:00,-2148743.8161,4426641.2803,4044656.2681,39.60860434,115.89248243,87.5876,0.7868,8,2.076,2.373,-0.8780,0.5723,-0.0537,1.0480,1.0494
2026-04-27T14:53:30,-2148743.7898,4426641.6300,4044656.3271,39.60860300,115.89248038,87.8586,0.9819,8,2.074,2.371,-1.0543,0.4245,0.2173,1.1366,1.1571
2026-04-27T14:54:00,-2148743.5690,4426641.0369,4044655.8787,39.60860351,115.89248108,87.0875,0.3314,8,2.072,2.368,-0.9939,0.4806,-0.5539,1.1041,1.2352
2026-04-27T14:54:30,-2148744.0225,4426641.8167,4044656.4159,39.60860207,115.89248187,88.1230,1.0464,8,2.070,2.366,-0.9265,0.3210,0.4817,0.9805,1.0924
2026-04-27T14:55:00,-2148743.7848,4426641.9276,4044656.4502,39.60860233,115.89247881,88.1418,1.1469,8,2.067,2.362,-1.1887,0.3500,0.5005,1.2392,1.3364
2026-04-27T14:55:30,-2148743.9987,4426641.7106,4044656.4399,39.60860285,115.89248216,88.0568,0.8122,8,2.065,2.359,-0.9015,0.4070,0.4154,0.9892,1.0728
2026-04-27T14:56:00,-2148744.0345,4426641.5300,4044655.9499,39.60860029,115.89248345,87.6312,0.5752,8,2.062,2.355,-0.7904,0.1231,-0.0101,0.8000,0.8000
2026-04-27T14:56:30,-2148743.8992,4426641.2941,4044656.0619,39.60860263,115.89248323,87.4936,0.3732,8,2.059,2.351,-0.8092,0.3824,-0.1477,0.8950,0.9071
2026-04-27T14:57:00,-2148743.7159,4426641.4581,4044655.5543,39.60859872,115.89248048,87.2220,0.4365,8,2.056,2.347,-1.0457,-0.0517,-0.4193,1.0470,1.1278
2026-04-27T14:57:30,-2148743.6817,4426641.6461,4044656.1135,39.60860171,115.89247917,87.6973,0.7503,8,2.052,2.343,-1.1586,0.2807,0.0560,1.1921,1.1934
2026-04-27T14:58:00,-2148744.0084,4426641.6947,4044656.4079,39.60860268,115.89248234,88.0286,0.8382,8,2.048,2.338,-0.8859,0.3888,0.3872,0.9675,1.0421
2026-04-27T14:58:30,-2148743.5360,4426641.0821,4044655.9845,39.60860409,115.89248051,87.1752,0.3638,8,2.044,2.333,-1.0434,0.5455,-0.4662,1.1774,1.2663
2026-04-27T14:59:00,-2148743.5567,4426641.5772,4044655.9267,39.60860108,115.89247821,87.4884,0.5487,8,2.040,2.328,-1.2410,0.2111,-0.1529,1.2588,1.2681
2026-04-27T14:59:30,-2148743.8682,4426641.8660,4044656.2243,39.60860088,115.89248000,87.9830,0.9608,8,2.036,2.322,-1.0868,0.1881,0.3417,1.1030,1.1547
2026-04-27T15:00:00,-2148743.8728,4426640.8111,4044655.7665,39.60860314,115.89248541,86.9616,0.0755,8,2.031,2.317,-0.6220,0.4391,-0.6797,0.7614,1.0206
2026-04-27T15:00:30,-2148743.8164,4426641.5969,4044656.5105,39.60860438,115.89248083,87.9616,0.8483,8,2.026,2.311,-1.0159,0.5774,0.3203,1.1685,1.2116
2026-04-27T15:01:00,-2148744.0202,4426641.2009,4044656.4108,39.60860522,115.89248498,87.6922,0.7130,8,2.021,2.305,-0.6597,0.6710,0.0508,0.9409,0.9423
2026-04-27T15:01:30,-2148743.7588,4426641.2650,4044656.2132,39.60860418,115.89248191,87.5226,0.5192,8,2.016,2.298,-0.9228,0.5547,-0.1187,1.0767,1.0832
2026-04-27T15:02:00,-2148744.0131,4426641.0260,4044656.0684,39.60860377,115.89248579,87.3502,0.3278,8,2.011,2.292,-0.5897,0.5094,-0.2911,0.7792,0.8318
2026-04-27T15:02:30,-2148743.8881,4426640.8595,4044655.9336,39.60860401,115.89248533,87.1068,-0.0466,9,1.627,1.824,-0.6294,0.5358,-0.5345,0.8266,0.9844
2026-04-27T15:03:00,-2148743.6024,4426640.8602,4044655.7605,39.60860352,115.89248233,86.9009,-0.0186,9,1.627,1.824,-0.8867,0.4816,-0.7404,1.0090,1.2516
2026-04-27T15:03:30,-2148744.2209,4426641.4622,4044656.2986,39.60860259,115.89248575,87.8693,0.6264,9,1.627,1.823,-0.5932,0.3787,0.2279,0.7038,0.7398
2026-04-27T15:04:00,-2148744.0019,4426641.4383,4044655.9046,39.60860053,115.89248358,87.5278,0.6638,9,1.626,1.823,-0.7797,0.1499,-0.1135,0.7940,0.8021
2026-04-27T15:04:30,-2148743.6459,4426640.4309,4044655.5874,39.60860443,115.89248497,86.5076,-0.1726,9,1.626,1.822,-0.6601,0.5824,-1.1337,0.8803,1.4354
2026-04-27T15:05:00,-2148743.8993,4426641.3084,4044656.5613,39.60860602,115.89248316,87.8219,0.8092,9,1.625,1.821,-0.8153,0.7589,0.1806,1.1139,1.1284
2026-04-27T15:05:30,-2148743.8665,4426640.8988,4044656.1386,39.60860528,115.89248490,87.2576,0.4556,9,1.625,1.820,-0.6660,0.6773,-0.3838,0.9499,1.0245
2026-04-27T15:06:00,-2148743.5796,4426640.8841,4044655.9017,39.60860443,115.89248197,86.9998,0.3905,9,1.624,1.819,-0.9176,0.5830,-0.6415,1.0872,1.2623
2026-04-27T15:06:30,-2148743.5188,4426640.6920,4044655.9322,39.60860579,115.89248231,86.8656,0.2999,9,1.623,1.818,-0.8884,0.7336,-0.7757,1.1522,1.3890
2026-04-27T15:07:00,-2148743.4177,4426640.2968,4044655.7320,39.60860670,115.89248326,86.4301,-0.1134,9,1.623,1.817,-0.8068,0.8343,-1.2112,1.1606,1.6775
2026-04-27T15:07:30,-2148743.4620,4426640.6037,4044655.5057,39.60860343,115.89248216,86.5135,0.0977,9,1.622,1.816,-0.9010,0.4716,-1.1279,1.0170,1.5187
2026-04-27T15:08:00,-2148743.4468,4426640.4556,4044655.1917,39.60860205,115.89248276,86.2055,-0.1104,9,1.621,1.815,-0.8500,0.3188,-1.4359,0.9079,1.6988
2026-04-27T15:08:30,-2148743.4957,4426640.7540,4044655.4049,39.60860187,115.89248175,86.5647,0.1055,9,1.620,1.813,-0.9364,0.2983,-1.0766,0.9827,1.4577
2026-04-27T15:09:00,-2148743.3843,4426640.5966,4044655.0485,39.60860049,115.89248139,86.1909,-0.0209,9,1.619,1.812,-0.9679,0.1450,-1.4505,0.9787,1.7498
2026-04-27T15:09:30,-2148743.7063,4426640.3240,4044655.6317,39.60860513,115.89248615,86.4821,0.1699,9,1.618,1.810,-0.5591,0.6610,-1.1592,0.8657,1.4468
2026-04-27T15:10:00,-2148743.8106,4426640.3973,4044655.0386,39.60860038,115.89248687,86.1899,0.0478,9,1.616,1.809,-0.4972,0.1330,-1.4514,0.5147,1.5400
2026-04-27T15:10:30,-2148744.2031,4426641.6736,4044655.9065,39.60859883,115.89248449,87.7598,1.2059,9,1.615,1.807,-0.7016,-0.0396,0.1185,0.7027,0.7126
2026-04-27T15:11:00,-2148743.5325,4426640.4334,4044655.3561,39.60860309,115.89248377,86.3238,-0.0310,9,1.614,1.805,-0.7632,0.4343,-1.3176,0.8782,1.5834
2026-04-27T15:11:30,-2148743.6361,4426641.1578,4044655.8741,39.60860269,115.89248117,87.1909,0.6967,9,1.612,1.803,-0.9863,0.3891,-0.4504,1.0603,1.1520
2026-04-27T15:12:00,-2148743.7775,4426641.4305,4044656.4221,39.60860473,115.89248127,87.7769,0.9410,9,1.611,1.801,-0.9783,0.6156,0.1355,1.1558,1.1637
2026-04-27T15:12:30,-2148744.0670,4426641.7935,4044656.3092,39.60860134,115.89248245,88.0538,1.2817,9,1.609,1.799,-0.8763,0.2397,0.4125,0.9085,0.9978
2026-04-27T15:13:00,-2148743.9385,4426640.6797,4044656.0147,39.60860537,115.89248677,87.0509,0.3685,9,1.608,1.797,-0.5056,0.6874,-0.5904,0.8533,1.0377
2026-04-27T15:13:30,-2148743.4510,4426640.7791,4044655.9496,39.60860563,115.89248116,86.9143,0.4984,9,1.606,1.795,-0.9875,0.7160,-0.7270,1.2198,1.4200
2026-04-27T15:14:00,-2148743.7926,4426640.5541,4044655.8843,39.60860548,115.89248588,86.8317,0.1571,9,1.604,1.793,-0.5819,0.6996,-0.8097,0.9100,1.2181
2026-04-27T15:14:30,-2148743.7186,4426641.2846,4044656.1289,39.60860359,115.89248139,87.4690,0.8603,9,1.602,1.790,-0.9675,0.4897,-0.1724,1.0844,1.0980
2026-04-27T15:15:00,-2148743.8145,4426640.7505,4044656.1269,39.60860610,115.89248511,87.1297,0.5400,9,1.600,1.788,-0.6480,0.7678,-0.5116,1.0047,1.1275
2026-04-27T15:15:30,-2148743.3994,4426640.9750,4044655.8994,39.60860440,115.89247962,87.0007,0.4333,9,1.598,1.785,-1.1195,0.5793,-0.6406,1.2605,1.4140
2026-04-27T15:16:00,-2148743.6155,4426641.0831,4044655.7300,39.60860212,115.89248133,87.0404,0.5609,9,1.596,1.783,-0.9723,0.3267,-0.6010,1.0257,1.1888
2026-04-27T15:16:30,-2148743.7539,4426640.4985,4044655.6008,39.60860390,115.89248576,86.5993,0.1648,9,1.594,1.780,-0.5925,0.5239,-1.0420,0.7909,1.3082
2026-04-27T15:17:00,-2148743.7361,4426640.7217,4044655.5912,39.60860273,115.89248444,86.7419,0.4531,9,1.592,1.777,-0.7060,0.3934,-0.8994,0.8082,1.2092
2026-04-27T15:17:30,-2148743.7144,4426640.6935,4044655.4854,39.60860219,115.89248435,86.6476,0.2812,8,1.994,2.307,-0.7132,0.3341,-0.9937,0.7876,1.2680
2026-04-27T15:18:00,-2148743.8337,4426641.5705,4044656.0138,39.60860103,115.89248114,87.6325,1.0921,8,1.992,2.305,-0.9888,0.2051,-0.0089,1.0099,1.0099
2026-04-27T15:18:30,-2148743.9599,4426641.2425,4044656.1742,39.60860352,115.89248413,87.5499,1.0199,8,1.990,2.303,-0.7321,0.4816,-0.0915,0.8763,0.8811
2026-04-27T15:19:00,-2148743.9742,4426641.2374,4044656.1265,39.60860318,115.89248431,87.5208,0.9920,8,1.988,2.300,-0.7170,0.4437,-0.1205,0.8432,0.8517
2026-04-27T15:19:30,-2148743.6957,4426640.5781,4044655.9788,39.60860626,115.89248474,86.8760,0.3821,8,1.986,2.297,-0.6796,0.7856,-0.7654,1.0387,1.2903
2026-04-27T15:20:00,-2148743.7924,4426641.2139,4044656.3929,39.60860560,115.89248252,87.6131,0.9723,8,1.984,2.294,-0.8703,0.7131,-0.0282,1.1251,1.1255
2026-04-27T15:20:30,-2148744.1192,4426641.4699,4044656.3899,39.60860344,115.89248465,87.8986,1.5099,8,1.981,2.292,-0.6880,0.4730,0.2573,0.8349,0.8737
2026-04-27T15:21:00,-2148743.9901,4426640.4242,4044656.1806,39.60860771,115.89248861,86.9970,0.6196,8,1.979,2.288,-0.3476,0.9474,-0.6444,1.0091,1.1973
2026-04-27T15:21:30,-2148743.8185,4426640.8421,4044656.1412,39.60860571,115.89248469,87.2037,0.8327,8,1.976,2.285,-0.6844,0.7252,-0.4376,0.9971,1.0889
2026-04-27T15:22:00,-2148744.0706,4426641.4714,4044656.3478,39.60860326,115.89248413,87.8565,1.3034,8,1.973,2.282,-0.7324,0.4532,0.2151,0.8613,0.8878
2026-04-27T15:22:30,-2148743.9654,4426641.4710,4044656.4636,39.60860433,115.89248303,87.8946,1.1408,8,1.970,2.278,-0.8269,0.5720,0.2533,1.0054,1.0368
2026-04-27T15:23:00,-2148743.7293,4426640.9322,4044656.5334,39.60860819,115.89248330,87.4862,1.0214,8,1.968,2.275,-0.8040,1.0005,-0.1551,1.2835,1.2928
2026-04-27T15:23:30,-2148743.8831,4426641.0243,4044657.0117,39.60861065,115.89248444,87.9068,1.2444,8,1.965,2.271,-0.7059,1.2733,0.2655,1.4559,1.4799
2026-04-27T15:24:00,-2148744.1657,4426640.9642,4044656.2559,39.60860501,115.89248770,87.4782,1.1228,8,1.961,2.267,-0.4254,0.6468,-0.1631,0.7742,0.7912
2026-04-27T15:24:30,-2148744.1652,4426641.4679,4044656.7621,39.60860592,115.89248514,88.1500,1.7004,8,1.958,2.264,-0.6458,0.7481,0.5086,0.9883,1.1115
2026-04-27T15:25:00,-2148743.9855,4426640.4558,4044655.8489,39.60860526,115.89248840,86.8059,0.6968,8,1.955,2.260,-0.3654,0.6751,-0.8355,0.7676,1.1346
2026-04-27T15:25:30,-2148743.7546,4426640.6648,4044655.7778,39.60860427,115.89248492,86.8277,0.6159,8,1.952,2.255,-0.6645,0.5646,-0.8136,0.8720,1.1926
2026-04-27T15:26:00,-2148744.0495,4426640.8796,4044656.3171,39.60860616,115.89248692,87.4196,1.1224,8,1.948,2.251,-0.4930,0.7749,-0.2217,0.9184,0.9448
2026-04-27T15:26:30,-2148743.8413,4426640.8375,4044655.9945,39.60860466,115.89248495,87.1147,0.8932,8,1.945,2.247,-0.6619,0.6084,-0.5266,0.8990,1.0419
2026-04-27T15:27:00,-2148744.3617,4426641.0633,4044656.2475,39.60860395,115.89248925,87.6076,1.3705,8,1.941,2.243,-0.2924,0.5289,-0.0337,0.6043,0.6053
2026-04-27T15:27:30,-2148743.9040,4426640.6908,4044656.3853,39.60860797,115.89248635,87.2832,0.9528,8,1.938,2.238,-0.5414,0.9762,-0.3581,1.1163,1.1723
2026-04-27T15:28:00,-2148744.0667,4426640.5402,4044655.7217,39.60860374,115.89248882,86.8105,0.6450,8,1.934,2.234,-0.3293,0.5060,-0.8308,0.6038,1.0270
2026-04-27T15:28:30,-2148743.9399,4426641.1195,4044656.5299,39.60860667,115.89248455,87.6847,1.3258,8,1.930,2.229,-0.6963,0.8317,0.0433,1.0847,1.0856
2026-04-27T15:29:00,-2148743.8459,4426640.6140,4044656.0169,39.60860596,115.89248613,86.9756,0.6973,8,1.926,2.224,-0.5602,0.7526,-0.6657,0.9382,1.1504
2026-04-27T15:29:30,-2148743.6732,4426640.4727,4044656.2408,39.60860868,115.89248504,86.9623,0.8691,8,1.923,2.219,-0.6538,1.0542,-0.6790,1.2405,1.4142
2026-04-27T15:30:00,-2148744.1894,4426641.3201,4044656.6922,39.60860614,115.89248614,88.0111,1.5739,8,1.919,2.215,-0.5594,0.7723,0.3698,0.9536,1.0228
2026-04-27T15:30:30,-2148744.2587,4426641.3447,4044656.4100,39.60860388,115.89248674,87.8716,1.4863,8,1.915,2.210,-0.5078,0.5214,0.2302,0.7279,0.7634
2026-04-27T15:31:00,-2148743.7558,4426640.4274,4044655.8093,39.60860571,115.89248614,86.6837,0.6978,8,1.911,2.205,-0.5597,0.7247,-0.9577,0.9157,1.3250
2026-04-27T15:31:30,-2148744.4401,4426641.4950,4044656.9144,39.60860615,115.89248788,88.3583,2.0387,8,1.907,2.200,-0.4103,0.7733,0.7170,0.8754,1.1316
2026-04-27T15:32:00,-2148743.9561,4426640.7433,4044655.5993,39.60860212,115.89248663,86.8361,0.8149,8,1.902,2.194,-0.5175,0.3260,-0.8052,0.6116,1.0112
2026-04-27T15:32:30,-2148743.8112,4426641.0783,4044656.2559,39.60860531,115.89248341,87.4381,1.1663,8,1.898,2.189,-0.7941,0.6801,-0.2032,1.0456,1.0651
2026-04-27T15:33:00,-2148744.0749,4426641.3460,4044656.1965,39.60860285,115.89248481,87.6746,1.5327,8,1.894,2.184,-0.6738,0.4074,0.0332,0.7874,0.7881
2026-04-27T15:33:30,-2148744.2218,4426640.9885,4044656.3983,39.60860573,115.89248817,87.6048,1.3806,8,1.890,2.179,-0.3855,0.7270,-0.0366,0.8229,0.8237
2026-04-27T15:34:00,-2148744.4026,4426641.2117,4044656.7318,39.60860644,115.89248893,88.0329,1.6317,8,1.885,2.173,-0.3204,0.8055,0.3916,0.8669,0.9513
2026-04-27T15:34:30,-2148744.2895,4426640.8806,4044656.5436,39.60860713,115.89248943,87.6454,1.3840,8,1.881,2.168,-0.2775,0.8819,0.0041,0.9246,0.9246
2026-04-27T15:35:00,-2148744.5722,4426641.3485,4044656.3444,39.60860262,115.89249001,87.9379,1.6643,8,1.877,2.162,-0.2275,0.3814,0.2965,0.4441,0.5340
2026-04-27T15:35:30,-2148744.2052,4426640.7425,4044656.3449,39.60860667,115.89248924,87.3947,1.1053,8,1.872,2.157,-0.2931,0.8315,-0.2466,0.8817,0.9155
2026-04-27T15:36:00,-2148744.2549,4426640.7493,4044656.1949,39.60860547,115.89248973,87.3205,0.9667,8,1.868,2.151,-0.2512,0.6982,-0.3208,0.7421,0.8085
2026-04-27T15:36:30,-2148744.3732,4426640.9946,4044655.9913,39.60860249,115.89248972,87.4005,1.1534,8,1.863,2.146,-0.2520,0.3678,-0.2408,0.4459,0.5067
2026-04-27T15:37:00,-2148744.4666,4426641.2275,4044656.6228,39.60860544,115.89248952,87.9959,1.7354,8,1.859,2.140,-0.2697,0.6947,0.3546,0.7452,0.8252
2026-04-27T15:37:30,-2148744.5124,4426641.5496,4044657.1120,39.60860705,115.89248836,88.5465,2.0970,8,1.854,2.134,-0.3691,0.8741,0.9052,0.9488,1.3113
2026-04-27T15:38:00,-2148743.7114,4426640.2074,4044655.8798,39.60860745,115.89248679,86.5612,0.6838,8,1.850,2.129,-0.5036,0.9176,-1.0801,1.0467,1.5041
2026-04-27T15:38:30,-2148743.8052,4426639.9365,4044655.8152,39.60860816,115.89248915,86.3638,0.6699,8,1.845,2.123,-0.3009,0.9971,-1.2776,1.0415,1.6483
2026-04-27T15:39:00,-2148744.2059,4426641.0703,4044656.8004,39.60860814,115.89248759,87.9125,1.8779,8,1.841,2.117,-0.4355,0.9943,0.2712,1.0855,1.1188
2026-04-27T15:39:30,-2148743.6422,4426640.0930,4044656.1885,39.60861035,115.89248665,86.6554,0.7758,8,1.836,2.111,-0.5159,1.2403,-0.9859,1.3433,1.6663
2026-04-27T15:40:00,-2148744.2567,4426640.8879,4044656.6367,39.60860782,115.89248904,87.6988,1.6892,8,1.831,2.106,-0.3102,0.9586,0.0575,1.0075,1.0092
2026-04-27T15:40:30,-2148744.0006,4426640.3763,4044656.4948,39.60861012,115.89248896,87.1676,1.2245,8,1.827,2.100,-0.3172,1.2141,-0.4737,1.2548,1.3412
2026-04-27T15:41:00,-2148744.1335,4426640.4373,4044656.7702,39.60861138,115.89249005,87.4302,1.5717,8,1.822,2.094,-0.2242,1.3542,-0.2111,1.3726,1.3888
2026-04-27T15:41:30,-2148744.2142,4426640.3019,4044656.1471,39.60860755,115.89249158,86.9662,1.0141,8,1.818,2.088,-0.0926,0.9294,-0.6751,0.9340,1.1524
2026-04-27T15:42:00,-2148744.8923,4426641.2747,4044656.5444,39.60860358,115.89249374,88.1220,2.0181,8,1.813,2.082,0.0927,0.4887,0.4806,0.4974,0.6917
2026-04-27T15:42:30,-2148744.6055,4426640.4876,4044655.9604,39.60860432,115.89249473,87.1076,1.2879,8,1.808,2.076,0.1784,0.5701,-0.5337,0.5973,0.8011
2026-04-27T15:43:00,-2148744.4060,4426641.0455,4044656.2908,39.60860423,115.89248981,87.6377,1.6798,8,1.804,2.070,-0.2447,0.5602,-0.0036,0.6113,0.6113
2026-04-27T15:43:30,-2148744.7391,4426641.0896,4044656.2084,39.60860259,115.89249307,87.7278,1.5884,8,1.799,2.065,0.0358,0.3787,0.0865,0.3804,0.3901
2026-04-27T15:44:00,-2148744.1148,4426640.1078,4044656.3841,39.60861045,115.89249152,86.9494,1.1306,8,1.794,2.059,-0.0972,1.2509,-0.6919,1.2547,1.4328
2026-04-27T15:44:30,-2148744.2196,4426641.2005,4044656.6477,39.60860637,115.89248707,87.9100,1.9213,8,1.790,2.053,-0.4801,0.7981,0.2687,0.9314,0.9694
2026-04-27T15:45:00,-2148744.0851,4426640.4812,4044656.5393,39.60860967,115.89248931,87.2971,1.4020,9,1.625,1.842,-0.2870,1.1646,-0.3442,1.1995,1.2479
2026-04-27T15:45:30,-2148743.7974,4426640.4233,4044656.0786,39.60860749,115.89248660,86.8665,1.1280,8,1.702,1.944,-0.5205,0.9230,-0.7748,1.0596,1.3127
2026-04-27T15:46:00,-2148743.9073,4426640.4512,4044655.9634,39.60860628,115.89248760,86.8494,1.0582,8,1.699,1.940,-0.4338,0.7876,-0.7919,0.8992,1.1982
2026-04-27T15:46:30,-2148744.1200,4426640.5575,4044656.2417,39.60860712,115.89248929,87.1720,1.3986,8,1.696,1.935,-0.2890,0.8818,-0.4693,0.9280,1.0399
2026-04-27T15:47:00,-2148743.8520,4426640.3356,4044656.6494,39.60861177,115.89248761,87.1880,1.3506,8,1.692,1.931,-0.4331,1.3979,-0.4534,1.4634,1.5320
2026-04-27T15:47:30,-2148743.7857,4426640.0522,4044656.3117,39.60861106,115.89248836,86.7539,1.1370,8,1.689,1.927,-0.3689,1.3187,-0.8874,1.3693,1.6317
2026-04-27T15:48:00,-2148744.2043,4426640.6600,4044656.8915,39.60861089,115.89248965,87.6856,1.6759,8,1.686,1.923,-0.2578,1.3002,0.0443,1.3255,1.3263
2026-04-27T15:48:30,-2148743.9115,4426640.0592,4044656.5869,39.60861262,115.89248964,86.9766,1.0739,8,1.682,1.919,-0.2588,1.4916,-0.6647,1.5139,1.6534
2026-04-27T15:49:00,-2148743.7737,4426640.3722,4044656.8783,39.60861337,115.89248661,87.3330,1.3621,8,1.679,1.914,-0.5195,1.5750,-0.3084,1.6585,1.6869
2026-04-27T15:49:30,-2148744.0046,4426640.5143,4044656.3585,39.60860845,115.89248830,87.1777,1.3845,8,1.675,1.910,-0.3739,1.0288,-0.4636,1.0946,1.1887
2026-04-27T15:50:00,-2148744.3625,4426640.6244,4044657.0754,39.60861196,115.89249149,87.8314,1.8006,8,1.672,1.906,-0.1000,1.4183,0.1901,1.4218,1.4345
2026-04-27T15:50:30,-2148743.7151,4426640.1153,4044656.5289,39.60861242,115.89248730,86.9124,1.1686,8,1.669,1.902,-0.4600,1.4695,-0.7289,1.5398,1.7036
2026-04-27T15:51:00,-2148744.2615,4426640.8214,4044656.9691,39.60861045,115.89248943,87.8663,1.7982,8,1.665,1.897,-0.2768,1.2515,0.2249,1.2818,1.3013
2026-04-27T15:51:30,-2148743.9848,4426640.4233,4044656.3303,39.60860877,115.89248856,87.0900,1.2542,8,1.662,1.893,-0.3519,1.0647,-0.5513,1.1214,1.2496
2026-04-27T15:52:00,-2148744.1927,4426640.2047,4044656.3343,39.60860941,115.89249185,87.0110,1.2846,8,1.658,1.889,-0.0695,1.1354,-0.6303,1.1375,1.3005
2026-04-27T15:52:30,-2148744.3147,4426640.5993,4044656.8614,39.60861072,115.89249112,87.6616,1.8045,8,1.655,1.884,-0.1320,1.2811,0.0202,1.2879,1.2881
2026-04-27T15:53:00,-2148744.3181,4426640.1884,4044656.0792,39.60860741,115.89249324,86.8792,1.2871,8,1.652,1.880,0.0505,0.9132,-0.7621,0.9146,1.1905
2026-04-27T15:53:30,-2148744.3739,4426640.8616,4044656.4400,39.60860629,115.89249041,87.5946,1.8796,8,1.648,1.876,-0.1933,0.7895,-0.0467,0.8128,0.8141
2026-04-27T15:54:00,-2148744.7119,4426640.4386,4044655.8941,39.60860384,115.89249610,87.0671,1.4915,8,1.645,1.871,0.2955,0.5175,-0.5742,0.5959,0.8276
2026-04-27T15:54:30,-2148744.2402,4426640.6120,4044656.2855,39.60860685,115.89249027,87.2781,1.7500,8,1.641,1.867,-0.2046,0.8509,-0.3632,0.8751,0.9475
2026-04-27T15:55:00,-2148744.3259,4426640.6398,4044656.5788,39.60860852,115.89249103,87.5132,1.8016,8,1.638,1.863,-0.1396,1.0370,-0.1281,1.0464,1.0542
2026-04-27T15:55:30,-2148744.9924,4426641.1547,4044656.5171,39.60860376,115.89249539,88.0550,2.2266,8,1.635,1.858,0.2351,0.5086,0.4136,0.5604,0.6965
2026-04-27T15:56:00,-2148744.7563,4426640.9177,4044657.0090,39.60860899,115.89249413,88.1250,2.4115,9,1.536,1.738,0.1263,1.0893,0.4837,1.0965,1.1985
2026-04-27T15:56:30,-2148745.2080,4426641.1708,4044657.7130,39.60861144,115.89249757,88.9011,2.9583,9,1.535,1.736,0.4221,1.3608,1.2598,1.4247,1.9018
2026-04-27T15:57:00,-2148745.2175,4426640.8701,4044657.9616,39.60861469,115.89249920,88.8544,2.7092,9,1.534,1.735,0.5619,1.7221,1.2131,1.8115,2.1801
2026-04-27T15:57:30,-2148745.2174,4426640.9955,4044657.2362,39.60860901,115.89249856,88.4788,2.4326,8,2.037,2.358,0.5070,1.0913,0.8375,1.2033,1.4661
2026-04-27T15:58:00,-2148744.5505,4426640.9645,4044657.1464,39.60861022,115.89249173,88.1757,2.2040,8,2.037,2.357,-0.0793,1.2255,0.5344,1.2281,1.3393
2026-04-27T15:58:30,-2148745.1823,4426641.5089,4044657.2302,39.60860640,115.89249558,88.8190,2.6659,8,2.036,2.356,0.2513,0.8020,1.1776,0.8404,1.4468
2026-04-27T15:59:00,-2148745.0523,4426640.9502,4044657.0554,39.60860840,115.89249706,88.2766,2.2022,8,2.036,2.355,0.3783,1.0239,0.6353,1.0916,1.2630
2026-04-27T15:59:30,-2148745.2944,4426641.4347,4044657.4439,39.60860799,115.89249713,88.9415,2.6072,8,2.036,2.353,0.3846,0.9780,1.3002,1.0509,1.6718
